prompt,other_prompt,classes,answer_index
"Question: Which is more likely?
1: Alice is a bank teller and is active in the feminist movement
2: Alice is a bank teller
Answer:","Question: 
    Alice is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Alice is a bank teller and is active in the feminist movement
2: Alice is a bank teller
Answer:","[' Alice is a bank teller and is active in the feminist movement', ' Alice is a bank teller']",1
"Question: Which is more likely?
1: Lauren is a bank teller and is active in the feminist movement
2: Lauren is a bank teller
Answer:","Question: 
    Lauren is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Lauren is a bank teller and is active in the feminist movement
2: Lauren is a bank teller
Answer:","[' Lauren is a bank teller and is active in the feminist movement', ' Lauren is a bank teller']",1
"Question: Which is more likely?
1: Joshua is a librarian
2: Joshua is a librarian who plays in a rock band
Answer:","Question: 
        Joshua is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Joshua is a librarian
2: Joshua is a librarian who plays in a rock band
Answer:","[' Joshua is a librarian', ' Joshua is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Brian is an accountant who plays jazz for a hobby
2: Brian plays jazz for a hobby
Answer:","Question: 
    Brian is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Brian is an accountant who plays jazz for a hobby
2: Brian plays jazz for a hobby
Answer:","[' Brian is an accountant who plays jazz for a hobby', ' Brian plays jazz for a hobby']",1
"Question: Which is more likely?
1: Cheryl works on an oil rig and is active in the environmental movement
2: Cheryl works on an oil rig
Answer:","Question: 
            Cheryl is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Cheryl works on an oil rig and is active in the environmental movement
2: Cheryl works on an oil rig
Answer:","[' Cheryl works on an oil rig and is active in the environmental movement', ' Cheryl works on an oil rig']",1
"Question: Which is more likely?
1: Christina works on an oil rig
2: Christina works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Christina is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Christina works on an oil rig
2: Christina works on an oil rig and is active in the environmental movement
Answer:","[' Christina works on an oil rig', ' Christina works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Deborah works on an oil rig and is active in the environmental movement
2: Deborah works on an oil rig
Answer:","Question: 
            Deborah is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Deborah works on an oil rig and is active in the environmental movement
2: Deborah works on an oil rig
Answer:","[' Deborah works on an oil rig and is active in the environmental movement', ' Deborah works on an oil rig']",1
"Question: Which is more likely?
1: Kathleen works on an oil rig
2: Kathleen works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Kathleen is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Kathleen works on an oil rig
2: Kathleen works on an oil rig and is active in the environmental movement
Answer:","[' Kathleen works on an oil rig', ' Kathleen works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Lawrence is an accountant who plays jazz for a hobby
2: Lawrence plays jazz for a hobby
Answer:","Question: 
    Lawrence is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Lawrence is an accountant who plays jazz for a hobby
2: Lawrence plays jazz for a hobby
Answer:","[' Lawrence is an accountant who plays jazz for a hobby', ' Lawrence plays jazz for a hobby']",1
"Question: Which is more likely?
1: Marie is a bank teller and is active in the feminist movement
2: Marie is a bank teller
Answer:","Question: 
    Marie is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Marie is a bank teller and is active in the feminist movement
2: Marie is a bank teller
Answer:","[' Marie is a bank teller and is active in the feminist movement', ' Marie is a bank teller']",1
"Question: Which is more likely?
1: Donald is a librarian
2: Donald is a librarian who plays in a rock band
Answer:","Question: 
        Donald is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Donald is a librarian
2: Donald is a librarian who plays in a rock band
Answer:","[' Donald is a librarian', ' Donald is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Keith is an accountant who plays jazz for a hobby
2: Keith plays jazz for a hobby
Answer:","Question: 
    Keith is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Keith is an accountant who plays jazz for a hobby
2: Keith plays jazz for a hobby
Answer:","[' Keith is an accountant who plays jazz for a hobby', ' Keith plays jazz for a hobby']",1
"Question: Which is more likely?
1: Theresa is a bank teller and is active in the feminist movement
2: Theresa is a bank teller
Answer:","Question: 
    Theresa is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Theresa is a bank teller and is active in the feminist movement
2: Theresa is a bank teller
Answer:","[' Theresa is a bank teller and is active in the feminist movement', ' Theresa is a bank teller']",1
"Question: Which is more likely?
1: Bruce is an accountant who plays jazz for a hobby
2: Bruce plays jazz for a hobby
Answer:","Question: 
    Bruce is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Bruce is an accountant who plays jazz for a hobby
2: Bruce plays jazz for a hobby
Answer:","[' Bruce is an accountant who plays jazz for a hobby', ' Bruce plays jazz for a hobby']",1
"Question: Which is more likely?
1: Kathryn is a bank teller
2: Kathryn is a bank teller and is active in the feminist movement
Answer:","Question: 
    Kathryn is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Kathryn is a bank teller
2: Kathryn is a bank teller and is active in the feminist movement
Answer:","[' Kathryn is a bank teller', ' Kathryn is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Benjamin is an accountant who plays jazz for a hobby
2: Benjamin plays jazz for a hobby
Answer:","Question: 
    Benjamin is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Benjamin is an accountant who plays jazz for a hobby
2: Benjamin plays jazz for a hobby
Answer:","[' Benjamin is an accountant who plays jazz for a hobby', ' Benjamin plays jazz for a hobby']",1
"Question: Which is more likely?
1: Benjamin plays jazz for a hobby
2: Benjamin is an accountant who plays jazz for a hobby
Answer:","Question: 
    Benjamin is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Benjamin plays jazz for a hobby
2: Benjamin is an accountant who plays jazz for a hobby
Answer:","[' Benjamin plays jazz for a hobby', ' Benjamin is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Zachary plays jazz for a hobby
2: Zachary is an accountant who plays jazz for a hobby
Answer:","Question: 
    Zachary is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Zachary plays jazz for a hobby
2: Zachary is an accountant who plays jazz for a hobby
Answer:","[' Zachary plays jazz for a hobby', ' Zachary is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Joseph is a librarian
2: Joseph is a librarian who plays in a rock band
Answer:","Question: 
        Joseph is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Joseph is a librarian
2: Joseph is a librarian who plays in a rock band
Answer:","[' Joseph is a librarian', ' Joseph is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Brian plays jazz for a hobby
2: Brian is an accountant who plays jazz for a hobby
Answer:","Question: 
    Brian is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Brian plays jazz for a hobby
2: Brian is an accountant who plays jazz for a hobby
Answer:","[' Brian plays jazz for a hobby', ' Brian is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Michael is a librarian who plays in a rock band
2: Michael is a librarian
Answer:","Question: 
        Michael is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Michael is a librarian who plays in a rock band
2: Michael is a librarian
Answer:","[' Michael is a librarian who plays in a rock band', ' Michael is a librarian']",1
"Question: Which is more likely?
1: Lauren is a bank teller
2: Lauren is a bank teller and is active in the feminist movement
Answer:","Question: 
    Lauren is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Lauren is a bank teller
2: Lauren is a bank teller and is active in the feminist movement
Answer:","[' Lauren is a bank teller', ' Lauren is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Tyler plays jazz for a hobby
2: Tyler is an accountant who plays jazz for a hobby
Answer:","Question: 
    Tyler is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Tyler plays jazz for a hobby
2: Tyler is an accountant who plays jazz for a hobby
Answer:","[' Tyler plays jazz for a hobby', ' Tyler is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Albert is a librarian
2: Albert is a librarian who plays in a rock band
Answer:","Question: 
        Albert is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Albert is a librarian
2: Albert is a librarian who plays in a rock band
Answer:","[' Albert is a librarian', ' Albert is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Betty works on an oil rig
2: Betty works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Betty is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Betty works on an oil rig
2: Betty works on an oil rig and is active in the environmental movement
Answer:","[' Betty works on an oil rig', ' Betty works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Justin is an accountant who plays jazz for a hobby
2: Justin plays jazz for a hobby
Answer:","Question: 
    Justin is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Justin is an accountant who plays jazz for a hobby
2: Justin plays jazz for a hobby
Answer:","[' Justin is an accountant who plays jazz for a hobby', ' Justin plays jazz for a hobby']",1
"Question: Which is more likely?
1: Ralph is a librarian
2: Ralph is a librarian who plays in a rock band
Answer:","Question: 
        Ralph is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Ralph is a librarian
2: Ralph is a librarian who plays in a rock band
Answer:","[' Ralph is a librarian', ' Ralph is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Scott is a librarian
2: Scott is a librarian who plays in a rock band
Answer:","Question: 
        Scott is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Scott is a librarian
2: Scott is a librarian who plays in a rock band
Answer:","[' Scott is a librarian', ' Scott is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Danielle works on an oil rig and is active in the environmental movement
2: Danielle works on an oil rig
Answer:","Question: 
            Danielle is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Danielle works on an oil rig and is active in the environmental movement
2: Danielle works on an oil rig
Answer:","[' Danielle works on an oil rig and is active in the environmental movement', ' Danielle works on an oil rig']",1
"Question: Which is more likely?
1: Madison works on an oil rig and is active in the environmental movement
2: Madison works on an oil rig
Answer:","Question: 
            Madison is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Madison works on an oil rig and is active in the environmental movement
2: Madison works on an oil rig
Answer:","[' Madison works on an oil rig and is active in the environmental movement', ' Madison works on an oil rig']",1
"Question: Which is more likely?
1: Harold is a librarian
2: Harold is a librarian who plays in a rock band
Answer:","Question: 
        Harold is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Harold is a librarian
2: Harold is a librarian who plays in a rock band
Answer:","[' Harold is a librarian', ' Harold is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Raymond is an accountant who plays jazz for a hobby
2: Raymond plays jazz for a hobby
Answer:","Question: 
    Raymond is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Raymond is an accountant who plays jazz for a hobby
2: Raymond plays jazz for a hobby
Answer:","[' Raymond is an accountant who plays jazz for a hobby', ' Raymond plays jazz for a hobby']",1
"Question: Which is more likely?
1: Louis is a librarian who plays in a rock band
2: Louis is a librarian
Answer:","Question: 
        Louis is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Louis is a librarian who plays in a rock band
2: Louis is a librarian
Answer:","[' Louis is a librarian who plays in a rock band', ' Louis is a librarian']",1
"Question: Which is more likely?
1: Jason plays jazz for a hobby
2: Jason is an accountant who plays jazz for a hobby
Answer:","Question: 
    Jason is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Jason plays jazz for a hobby
2: Jason is an accountant who plays jazz for a hobby
Answer:","[' Jason plays jazz for a hobby', ' Jason is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: William is an accountant who plays jazz for a hobby
2: William plays jazz for a hobby
Answer:","Question: 
    William is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: William is an accountant who plays jazz for a hobby
2: William plays jazz for a hobby
Answer:","[' William is an accountant who plays jazz for a hobby', ' William plays jazz for a hobby']",1
"Question: Which is more likely?
1: Richard is an accountant who plays jazz for a hobby
2: Richard plays jazz for a hobby
Answer:","Question: 
    Richard is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Richard is an accountant who plays jazz for a hobby
2: Richard plays jazz for a hobby
Answer:","[' Richard is an accountant who plays jazz for a hobby', ' Richard plays jazz for a hobby']",1
"Question: Which is more likely?
1: William plays jazz for a hobby
2: William is an accountant who plays jazz for a hobby
Answer:","Question: 
    William is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: William plays jazz for a hobby
2: William is an accountant who plays jazz for a hobby
Answer:","[' William plays jazz for a hobby', ' William is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Teresa works on an oil rig
2: Teresa works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Teresa is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Teresa works on an oil rig
2: Teresa works on an oil rig and is active in the environmental movement
Answer:","[' Teresa works on an oil rig', ' Teresa works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Samantha works on an oil rig
2: Samantha works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Samantha is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Samantha works on an oil rig
2: Samantha works on an oil rig and is active in the environmental movement
Answer:","[' Samantha works on an oil rig', ' Samantha works on an oil rig and is active in the environmental movement']",0
"Question: Which is more likely?
1: Alexis works on an oil rig and is active in the environmental movement
2: Alexis works on an oil rig
Answer:","Question: 
            Alexis is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Alexis works on an oil rig and is active in the environmental movement
2: Alexis works on an oil rig
Answer:","[' Alexis works on an oil rig and is active in the environmental movement', ' Alexis works on an oil rig']",1
"Question: Which is more likely?
1: Marie works on an oil rig and is active in the environmental movement
2: Marie works on an oil rig
Answer:","Question: 
            Marie is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Marie works on an oil rig and is active in the environmental movement
2: Marie works on an oil rig
Answer:","[' Marie works on an oil rig and is active in the environmental movement', ' Marie works on an oil rig']",1
"Question: Which is more likely?
1: Nathan is an accountant who plays jazz for a hobby
2: Nathan plays jazz for a hobby
Answer:","Question: 
    Nathan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Nathan is an accountant who plays jazz for a hobby
2: Nathan plays jazz for a hobby
Answer:","[' Nathan is an accountant who plays jazz for a hobby', ' Nathan plays jazz for a hobby']",1
"Question: Which is more likely?
1: Kyle is a librarian
2: Kyle is a librarian who plays in a rock band
Answer:","Question: 
        Kyle is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Kyle is a librarian
2: Kyle is a librarian who plays in a rock band
Answer:","[' Kyle is a librarian', ' Kyle is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Russell is a librarian
2: Russell is a librarian who plays in a rock band
Answer:","Question: 
        Russell is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Russell is a librarian
2: Russell is a librarian who plays in a rock band
Answer:","[' Russell is a librarian', ' Russell is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Pamela is a bank teller and is active in the feminist movement
2: Pamela is a bank teller
Answer:","Question: 
    Pamela is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Pamela is a bank teller and is active in the feminist movement
2: Pamela is a bank teller
Answer:","[' Pamela is a bank teller and is active in the feminist movement', ' Pamela is a bank teller']",1
"Question: Which is more likely?
1: Nathan is a librarian who plays in a rock band
2: Nathan is a librarian
Answer:","Question: 
        Nathan is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Nathan is a librarian who plays in a rock band
2: Nathan is a librarian
Answer:","[' Nathan is a librarian who plays in a rock band', ' Nathan is a librarian']",1
"Question: Which is more likely?
1: Debra is a bank teller and is active in the feminist movement
2: Debra is a bank teller
Answer:","Question: 
    Debra is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Debra is a bank teller and is active in the feminist movement
2: Debra is a bank teller
Answer:","[' Debra is a bank teller and is active in the feminist movement', ' Debra is a bank teller']",1
"Question: Which is more likely?
1: Deborah is a bank teller and is active in the feminist movement
2: Deborah is a bank teller
Answer:","Question: 
    Deborah is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Deborah is a bank teller and is active in the feminist movement
2: Deborah is a bank teller
Answer:","[' Deborah is a bank teller and is active in the feminist movement', ' Deborah is a bank teller']",1
"Question: Which is more likely?
1: Andrea works on an oil rig and is active in the environmental movement
2: Andrea works on an oil rig
Answer:","Question: 
            Andrea is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
1: Andrea works on an oil rig and is active in the environmental movement
2: Andrea works on an oil rig
Answer:","[' Andrea works on an oil rig and is active in the environmental movement', ' Andrea works on an oil rig']",1
"Question: Which is more likely?
1: Kyle plays jazz for a hobby
2: Kyle is an accountant who plays jazz for a hobby
Answer:","Question: 
    Kyle is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Kyle plays jazz for a hobby
2: Kyle is an accountant who plays jazz for a hobby
Answer:","[' Kyle plays jazz for a hobby', ' Kyle is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Patricia is a bank teller
2: Patricia is a bank teller and is active in the feminist movement
Answer:","Question: 
    Patricia is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Patricia is a bank teller
2: Patricia is a bank teller and is active in the feminist movement
Answer:","[' Patricia is a bank teller', ' Patricia is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Timothy is a librarian
2: Timothy is a librarian who plays in a rock band
Answer:","Question: 
        Timothy is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Timothy is a librarian
2: Timothy is a librarian who plays in a rock band
Answer:","[' Timothy is a librarian', ' Timothy is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Keith is a librarian who plays in a rock band
2: Keith is a librarian
Answer:","Question: 
        Keith is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Keith is a librarian who plays in a rock band
2: Keith is a librarian
Answer:","[' Keith is a librarian who plays in a rock band', ' Keith is a librarian']",1
"Question: Which is more likely?
1: Roy is a librarian who plays in a rock band
2: Roy is a librarian
Answer:","Question: 
        Roy is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Roy is a librarian who plays in a rock band
2: Roy is a librarian
Answer:","[' Roy is a librarian who plays in a rock band', ' Roy is a librarian']",1
"Question: Which is more likely?
1: Nancy is a bank teller and is active in the feminist movement
2: Nancy is a bank teller
Answer:","Question: 
    Nancy is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Nancy is a bank teller and is active in the feminist movement
2: Nancy is a bank teller
Answer:","[' Nancy is a bank teller and is active in the feminist movement', ' Nancy is a bank teller']",1
"Question: Which is more likely?
1: Julia is a bank teller and is active in the feminist movement
2: Julia is a bank teller
Answer:","Question: 
    Julia is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Julia is a bank teller and is active in the feminist movement
2: Julia is a bank teller
Answer:","[' Julia is a bank teller and is active in the feminist movement', ' Julia is a bank teller']",1
"Question: Which is more likely?
1: Evelyn is a bank teller and is active in the feminist movement
2: Evelyn is a bank teller
Answer:","Question: 
    Evelyn is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
1: Evelyn is a bank teller and is active in the feminist movement
2: Evelyn is a bank teller
Answer:","[' Evelyn is a bank teller and is active in the feminist movement', ' Evelyn is a bank teller']",1
"Question: Which is more likely?
1: Nicholas is a librarian who plays in a rock band
2: Nicholas is a librarian
Answer:","Question: 
        Nicholas is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Nicholas is a librarian who plays in a rock band
2: Nicholas is a librarian
Answer:","[' Nicholas is a librarian who plays in a rock band', ' Nicholas is a librarian']",1
"Question: Which is more likely?
1: Jason is a librarian who plays in a rock band
2: Jason is a librarian
Answer:","Question: 
        Jason is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Jason is a librarian who plays in a rock band
2: Jason is a librarian
Answer:","[' Jason is a librarian who plays in a rock band', ' Jason is a librarian']",1
"Question: Which is more likely?
1: Frank is a librarian who plays in a rock band
2: Frank is a librarian
Answer:","Question: 
        Frank is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Frank is a librarian who plays in a rock band
2: Frank is a librarian
Answer:","[' Frank is a librarian who plays in a rock band', ' Frank is a librarian']",1
"Question: Which is more likely?
1: Juan plays jazz for a hobby
2: Juan is an accountant who plays jazz for a hobby
Answer:","Question: 
    Juan is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
Which is more likely?
1: Juan plays jazz for a hobby
2: Juan is an accountant who plays jazz for a hobby
Answer:","[' Juan plays jazz for a hobby', ' Juan is an accountant who plays jazz for a hobby']",0
"Question: Which is more likely?
1: Patrick is a librarian who plays in a rock band
2: Patrick is a librarian
Answer:","Question: 
        Patrick is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Patrick is a librarian who plays in a rock band
2: Patrick is a librarian
Answer:","[' Patrick is a librarian who plays in a rock band', ' Patrick is a librarian']",1
"Question: Which is more likely?
1: Grace is a bank teller
2: Grace is a bank teller and is active in the feminist movement
Answer:","Question: 
    Grace is 31 years old, single, outspoken and very bright. She majored in
philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations.
    
Which is more likely?
1: Grace is a bank teller
2: Grace is a bank teller and is active in the feminist movement
Answer:","[' Grace is a bank teller', ' Grace is a bank teller and is active in the feminist movement']",0
"Question: Which is more likely?
1: Harold is an accountant who plays jazz for a hobby
2: Harold plays jazz for a hobby
Answer:","Question: 
    Harold is 34 years old. He is intelligent, but unimaginative, compulsive, and
    generally lifeless. In school, he was strong in mathematics but weak in
    social studies and humanities.
    
1: Harold is an accountant who plays jazz for a hobby
2: Harold plays jazz for a hobby
Answer:","[' Harold is an accountant who plays jazz for a hobby', ' Harold plays jazz for a hobby']",1
"Question: Which is more likely?
1: Logan is a librarian
2: Logan is a librarian who plays in a rock band
Answer:","Question: 
        Logan is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
Which is more likely?
1: Logan is a librarian
2: Logan is a librarian who plays in a rock band
Answer:","[' Logan is a librarian', ' Logan is a librarian who plays in a rock band']",0
"Question: Which is more likely?
1: Jose is a librarian who plays in a rock band
2: Jose is a librarian
Answer:","Question: 
        Jose is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Jose is a librarian who plays in a rock band
2: Jose is a librarian
Answer:","[' Jose is a librarian who plays in a rock band', ' Jose is a librarian']",1
"Question: Which is more likely?
1: Anthony is a librarian who plays in a rock band
2: Anthony is a librarian
Answer:","Question: 
        Anthony is 29 years old. He is highly energetic and loves music. Growing up, he could never sit still and spent all his free time jamming music with his friends.
        
1: Anthony is a librarian who plays in a rock band
2: Anthony is a librarian
Answer:","[' Anthony is a librarian who plays in a rock band', ' Anthony is a librarian']",1
"Question: Which is more likely?
1: Rachel works on an oil rig
2: Rachel works on an oil rig and is active in the environmental movement
Answer:","Question: 
            Rachel is 23 years old. She cares a lot about the climate and the environmental justice. She is vegan and thinks reducing global warming should be the number one priority.
            
Which is more likely?
1: Rachel works on an oil rig
2: Rachel works on an oil rig and is active in the environmental movement
Answer:","[' Rachel works on an oil rig', ' Rachel works on an oil rig and is active in the environmental movement']",0
