prompt,other_prompt,classes,answer_index
"Question: Will the Mega Millions draw on December 11th 2018 contain a prime number?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Mega Millions draw on December 11th 2018 contain a prime number?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Three Gorges Dam collapse and kill at least 10,000 people in 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Three Gorges Dam collapse and kill at least 10,000 people in 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will at least 2 US diplomats die or be captured in the evacuation of Kabul?
1: Yes
2: No
3: Unknown
Answer:","Question: Was at least 2 US diplomats die or captured in the evacuation of Kabul?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will JHU CSSE's COVID-19 dashboard remain open and maintained through 2020-12-31?
1: Yes
2: No
3: Unknown
Answer:","Question: Did JHU CSSE's COVID-19 dashboard remain open and maintained through 2020-12-31?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the UK submit article 50 notification to the European Union this year?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the UK submit article 50 notification to the European Union this year?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will police officers in the United States shoot and kill more than 1000 people in 2016?
1: Yes
2: No
3: Unknown
Answer:","Question: Did police officers in the United States shoot and kill more than 1000 people in 2016?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: LRT 2.3.1: Will total newly reported deaths in the U.S. first fall below 5,000 on the 7-day period ending on May 2nd or the 7-day period ending on May 9th?
1: Yes
2: No
3: Unknown
Answer:","Question: LRT 2.3.1: Did total newly reported deaths in the U.S. first fall below 5,000 on the 7-day period ending on May 2nd or the 7-day period ending on May 9th?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will another significant website be outed for on-the-sly in-browser cryptocoin mining By Nov. 15?
1: Yes
2: No
3: Unknown
Answer:","Question: Was another significant website outed for on-the-sly in-browser cryptocoin mining By Nov. 15?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Andrew Yang run for mayor of New York in 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Andrew Yang run for mayor of New York in 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Trump transfer presidential power to VP Mike Pence under section 3 of the Twenty-fifth Amendment before election day?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Trump transfer presidential power to VP Mike Pence under section 3 of the Twenty-fifth Amendment before election day?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will CAIDA measure a major disruption of the Ukrainian internet for 24 hours before August 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did CAIDA measure a major disruption of the Ukrainian internet for 24 hours before August 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the New START nuclear arms control agreement be extended or replaced by its expiration on February 5th 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the New START nuclear arms control agreement extended or replaced by its expiration on February 5th 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Apple's market cap exceed Amazon's on February 1, 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Apple's market cap exceed Amazon's on February 1, 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will EA Global London 2020 be cancelled or rescheduled due to COVID-19?
1: Yes
2: No
3: Unknown
Answer:","Question: Was EA Global London 2020 cancelled or rescheduled due to COVID-19?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Stefan Molyneux receive a  long-term Twitter ban before 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Stefan Molyneux receive a  long-term Twitter ban before 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will more than 80% of the new US electricity Generation Capacity in 2016 come from solar and wind?
1: Yes
2: No
3: Unknown
Answer:","Question: Did more than 80% of the new US electricity Generation Capacity in 2016 come from solar and wind?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will UK inflation as expressed by the Consumer Prices Index including owner occupiers' housing costs (CPIH) exceed 4% before 31 December 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did UK inflation as expressed by the Consumer Prices Index including owner occupiers' housing costs (CPIH) exceed 4% before 31 December 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Brexit happen by end of day, October 31st, 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Brexit happen by end of day, October 31st, 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Doug Ford be elected Premier of Ontario?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Doug Ford elected Premier of Ontario?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Richard Branson fail to go to space on July 20th 2019?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Richard Branson fail to go to space on July 20th 2019?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will Belfast (2021) win the 2022 Best Picture Oscar?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Belfast (2021) win the 2022 Best Picture Oscar?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will J.K. Rowlingâ€™s â€œThe Ickabogâ€ reach #1 on Amazon.co.ukâ€™s bestseller list within a week of its release?
1: Yes
2: No
3: Unknown
Answer:","Question: Did J.K. Rowlingâ€™s â€œThe Ickabogâ€ reach #1 on Amazon.co.ukâ€™s bestseller list within a week of its release?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will vaccinated American citizens be allowed to enter Canada for discretionary travel by June 1st, 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was vaccinated American citizens allowed to enter Canada for discretionary travel by June 1st, 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will at least one Metaculus user report a positive test result for novel coronavirus by the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Did at least one Metaculus user report a positive test result for novel coronavirus by the end of 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Joe Biden be the Democratic candidate in the 2020 US presidential election?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Joe Biden the Democratic candidate in the 2020 US presidential election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the Duke or Duchess of Sussex file for divorce before Mar 8, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Duke or Duchess of Sussex file for divorce before Mar 8, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Kim Jong-un be officially confirmed dead before May 15 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Kim Jong-un officially confirmed deadfore May 15 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the US Supreme Court rule the vaccine and testing mandate for companies larger than 100 employees unconstitutional before the end of 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US Supreme Court rule the vaccine and testing mandate for companies larger than 100 employees unconstitutional before the end of 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Gladys Berejiklian cease to be Premier of NSW before the next state election?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Gladys Berejiklian cease to Premier of NSWfore the next state election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will there be an authentic leaked tape that costs Trump major public support in 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there an authentic leaked tape that costs Trump major public support in 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the National Ignition Facility announce a shot at break-even fusion by start of 2017?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the National Ignition Facility announce a shot at break-even fusion by start of 2017?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will the ceasefire in Yemen hold for its intended duration?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the ceasefire in Yemen hold for its intended duration?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will the FDA approve GMO mosquitos for widespread release?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the FDA approve GMO mosquitos for widespread release?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will AI systems that can generate a synopsis of a viewed video soon exist?
1: Yes
2: No
3: Unknown
Answer:","Question: Did AI systems that can generate a synopsis of a viewed video soon exist?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will a vaccine targeted at the 2019 novel coronavirus (Covid-19) be administered to at least 10,000 people in 2020?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a vaccine targeted at the 2019 novel coronavirus (Covid-19) administered to at least 10,000 people in 2020?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",-0.0
"Question: Will at least one SARS-CoV-2 vaccines be granted emergency use authorization by the U.S. FDA for children under 12 years old before 1 September 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Was at least one SARS-CoV-2 vaccines granted emergency use authorization by the U.S. FDA for children under 12 years oldfore 1 September 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Republicans win both halves of Congress + Presidency in the US 2020 Election?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Republicans win both halves of Congress + Presidency in the US 2020 Election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Will Wikileaks publish the full ""Panama Papers"" in a publicly-accessible and searchable format?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Wikileaks publish the full ""Panama Papers"" in a publicly-accessible and searchable format?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",1.0
"Question: Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Indonesian Rupiah Rp)
1: Yes
2: No
3: Unknown
Answer:","Question: Economic Trouble: Did a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Indonesian Rupiah Rp)
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Israel impose sanctions on Russia before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Israel impose sanctions on Russia before 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the Fed decrease the size of its accumulated asset portfolio below $8 trillion by 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Fed decrease the size of its accumulated asset portfolio below $8 trillion by 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will there be a 50% decline in global meat production by 2040?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a 50% decline in global meat production by 2040?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Americas Monitoring: Will the number of forcibly displaced people double in 2022? (El Salvador)
1: Yes
2: No
3: Unknown
Answer:","Question: Americas Monitoring: Did the number of forcibly displaced people double in 2022? (El Salvador)
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Ukraine officially recognize a former Ukrainian territory as independent before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Ukraine officially recognize a former Ukrainian territory as independent before 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the next non-test detonation of a stateâ€™s nuclear weapon be immediately preceded by conventional conflict?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the next non-test detonation of a stateâ€™s nuclear weapon immediately preceded by conventional conflict?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will there be another donor on the scale of 2020 Good Ventures in the Effective Altruist space in 2026?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there another donor on the scale of 2020 Good Ventures in the Effective Altruist space in 2026?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will any NATO country invoke Article 5 by December 31, 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did any NATO country invoke Article 5 by December 31, 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will any of the winners of BARDA's mask innovation challenge be sold on Amazon and cost less than $1 per unit before 2025?
1: Yes
2: No
3: Unknown
Answer:","Question: Was any of the winners of BARDA's mask innovation challenge sold on Amazon and cost less than $1 per unitfore 2025?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will an anthropogenic disaster happen in China before one happens in India?
1: Yes
2: No
3: Unknown
Answer:","Question: Did an anthropogenic disaster happen in China before one happens in India?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Israel recognize Palestine by 2070?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Israel recognize Palestine by 2070?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Meta report 1 billion active users by the end of 2031?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Meta report 1 billion active users by the end of 2031?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Egypt attempt to damage the Grand Ethiopian Renaissance Dam before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Egypt attempt to damage the Grand Ethiopian Renaissance Dam before 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will there be a European Army before 2032?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a European Armyfore 2032?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the US claim that a Russian disinformation campaign attempted to influence the 2022 midterm elections?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US claim that a Russian disinformation campaign attempted to influence the 2022 midterm elections?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will WHO add another SARS-CoV-2 variant to their Variants of Concern in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did WHO add another SARS-CoV-2 variant to their Variants of Concern in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Pakistani Rupee â‚¨)
1: Yes
2: No
3: Unknown
Answer:","Question: Economic Trouble: Did a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Pakistani Rupee â‚¨)
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the federal minimum wage increase in the United States before 2025?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the federal minimum wage increase in the United States before 2025?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Trump be indicted for obstruction of justice by 2025?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Trump indicted for obstruction of justice by 2025?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Rick Caruso be elected Mayor of Los Angeles in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Rick Caruso elected Mayor of Los Angeles in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Alcor offer the use of a fixative during cryopreservation procedures before 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Alcor offer the use of a fixative during cryopreservation procedures before 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Metaculus, or a licensed derivative, be operated as a public site by a publicly traded company by 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Metaculus, or a licensed derivative, operated as a public site by a publicly traded company by 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will annual US inflation reach 100% in any year before 2050?
1: Yes
2: No
3: Unknown
Answer:","Question: Did annual US inflation reach 100% in any year before 2050?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the US set a new annual GDP growth rate record high before 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US set a new annual GDP growth rate record high before 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will an AI be able to work as a competent cook in an arbitrary kitchen before 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Was an AI able to work as a competent cook in an arbitrary kitchenfore 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Mars have a permanent population of 10,000 before the Moon does?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Mars have a permanent population of 10,000 before the Moon does?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the SOO Green Renewable Rail project succeed?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the SOO Green Renewable Rail project succeed?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the US make any new commitment of over $1M for the prevention of biological weapons deployment at the 2022 BWC Review Conference?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the US make any new commitment of over $1M for the prevention of biological weapons deployment at the 2022 BWC Review Conference?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will India be one of the first ten countries to embryo select >10% of its newborns for intelligence?
1: Yes
2: No
3: Unknown
Answer:","Question: Was India one of the first ten countries to embryo select >10% of its newborns for intelligence?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will China's GDP grow in Q2 to Q4 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Did China's GDP grow in Q2 to Q4 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will anyone be convicted for the possession of Bitcoin before 2060 in the United States?
1: Yes
2: No
3: Unknown
Answer:","Question: Was anyone convicted for the possession of Bitcoinfore 2060 in the United States?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will cannabis be removed from Schedule I of the Controlled Substance Act before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Was cannabis removed from Schedule I of the Controlled Substance Actfore 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will AI be given legal rights or be protected from abuse anywhere in the United States before 2035?
1: Yes
2: No
3: Unknown
Answer:","Question: Was AI given legal rights or protected from abuse anywhere in the United Statesfore 2035?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Mexican Peso $)
1: Yes
2: No
3: Unknown
Answer:","Question: Economic Trouble: Did a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Mexican Peso $)
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will a major cryptid discovery be made by 2040?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a major cryptid discovery made by 2040?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will a massive solar storm occur before 2050?
1: Yes
2: No
3: Unknown
Answer:","Question: Did a massive solar storm occur before 2050?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will personal ID authentication be obligatory for new Twitter accounts on July 1, 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Was personal ID authentication obligatory for new Twitter accounts on July 1, 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the TSA extend or reimpose a mask mandate on public transportation before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the TSA extend or reimpose a mask mandate on public transportation before 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will more than 25,000 people be killed in the Russo-Ukrainian War in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was more than 25,000 people killed in the Russo-Ukrainian War in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will there be a Vegan Country by 2100?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a Vegan Country by 2100?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will there be a US-China war by 2035?
1: Yes
2: No
3: Unknown
Answer:","Question: Was there a US-China war by 2035?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the UN open an investigation or otherwise intervene on the issue of the Xinjiang internment camps before 2024?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the UN open an investigation or otherwise intervene on the issue of the Xinjiang internment camps before 2024?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will a coup or regime change take place in Russia in 2022 or 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Did a coup or regime change take place in Russia in 2022 or 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will any country have a nuclear weapon with yield above 30 MT by 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Did any country have a nuclear weapon with yield above 30 MT by 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the Supreme Court end racial preferences in university admissions in SFFA vs. Harvard before 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Supreme Court end racial preferences in university admissions in SFFA vs. Harvard before 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the Conservative Party form the first government after the next UK general election?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the Conservative Party form the first government after the next UK general election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the ICJ resolve the Belizeanâ€“Guatemalan territorial dispute in favour of Belize?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the ICJ resolve the Belizeanâ€“Guatemalan territorial dispute in favour of Belize?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the first nuclear conflict involving >100 detonations cause more than 100 million fatalities within 1 month of the final detonation?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the first nuclear conflict involving >100 detonations cause more than 100 million fatalities within 1 month of the final detonation?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will a Guaranteed Minimum Income be introduced in any EU country before 2041?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a Guaranteed Minimum Income introduced in any EU countryfore 2041?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Doug Mastriano be elected Governor of Pennsylvania in 2022?
1: Yes
2: No
3: Unknown
Answer:","Question: Was Doug Mastriano elected Governor of Pennsylvania in 2022?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Hungary declare a referendum in 2022 to exit the EU?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Hungary declare a referendum in 2022 to exit the EU?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Free Greens gain any seats in the next Danish general election?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Free Greens gain any seats in the next Danish general election?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will polygamy be legal nationwide in the US by 2050?
1: Yes
2: No
3: Unknown
Answer:","Question: Was polygamy legal nationwide in the US by 2050?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will any flu season before 2032 exceed 14% ED and UC visits being for ILI?
1: Yes
2: No
3: Unknown
Answer:","Question: Did any flu season before 2032 exceed 14% ED and UC visits being for ILI?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the US Presidentâ€™s ability to deploy military force be further restricted by 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Was the US Presidentâ€™s ability to deploy military force further restricted by 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will no non-test nuclear weapons be detonated before 2035?
1: Yes
2: No
3: Unknown
Answer:","Question: Was no non-test nuclear weapons detonatedfore 2035?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will James Bedford be revived or emulated before 2200?
1: Yes
2: No
3: Unknown
Answer:","Question: Was James Bedford revived or emulatedfore 2200?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Jeff Bezos hold major political office in the United States before February 2033?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Jeff Bezos hold major political office in the United States before February 2033?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will 2022 venture capital investment in cybersecurity companies surpass 2021?
1: Yes
2: No
3: Unknown
Answer:","Question: Did 2022 venture capital investment in cybersecurity companies surpass 2021?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will the S&P 500 hit 10,000 points by the end of the decade?
1: Yes
2: No
3: Unknown
Answer:","Question: Did the S&P 500 hit 10,000 points by the end of the decade?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will inter-racial marriage be banned in any US State by 2030?
1: Yes
2: No
3: Unknown
Answer:","Question: Was inter-racial marriage banned in any US State by 2030?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will Russia or Russia-based actors cut the Kerch Strait Cable before 2023?
1: Yes
2: No
3: Unknown
Answer:","Question: Did Russia or Russia-based actors cut the Kerch Strait Cable before 2023?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
"Question: Will a mouse be confirmed to have lived for 2,500 days before 1 January 2035?
1: Yes
2: No
3: Unknown
Answer:","Question: Was a mouse confirmed to have lived for 2,500 daysfore 1 January 2035?
1: Yes
2: No
3: Unknown
Answer:","[' Yes', ' No', ' Unknown']",2.0
